Title,DOI,URL
Behavioral control by depolarized and hyperpolarized states of an integrating neuron,10.7554/eLife.67723,NA
Electric signals counterbalanced posterior vs anterior PTEN signaling in directed migration of Dictyostelium,10.1186/s13578-021-00580-x,https://cellandbioscience.biomedcentral.com/track/pdf/10.1186/s13578-021-00580-x
Sustainable Triazine-Based Dehydro-Condensation Agents for Amide Synthesis,10.3390/molecules26010191,https://www.mdpi.com/1420-3049/26/1/191/pdf?version=1609582911
Reconfiguring SETI in the microbial context: Panspermia as a solution to Fermi's paradox,10.1016/j.biosystems.2021.104441,http://bura.brunel.ac.uk/bitstream/2438/26677/3/FullText.pdf
Modelling ourselves: what the free energy principle reveals about our implicit notions of representation,10.1007/s11229-021-03140-5,https://link.springer.com/content/pdf/10.1007/s11229-021-03140-5.pdf
Substratum stiffness tunes membrane voltage in mammary epithelial cells,10.1242/jcs.256313,https://journals.biologists.com/jcs/article-pdf/134/13/jcs256313/2088527/jcs256313.pdf
Roles of voltagegated potassium channels in the maintenance of pancreatic cancer stem cells,10.3892/ijo.2021.5256,https://www.spandidos-publications.com/10.3892/ijo.2021.5256/download
Discovery of a body-wide photosensory array that matures in an adult-like animal and mediates eye-brain-independent movement and arousal,10.1073/pnas.2021426118,https://www.pnas.org/content/pnas/118/20/e2021426118.full.pdf
Symmetry at the 4-Cell Stage Is Associated with Embryo Aneuploidy,10.1007/s43032-021-00758-1,NA
Durotaxis: The Hard Path from In Vitro to In Vivo,10.1016/j.devcel.2020.11.019,http://www.cell.com/article/S153458072030928X/pdf
Collective durotaxis along a self-generated stiffness gradient in vivo,10.1038/s41586-021-04210-x,https://discovery.ucl.ac.uk/10141776/1/Mayor_Shellard_Mayor%20Nature2021.pdf
Obtaining Xenopus laevis Embryos,10.1101/pdb.prot106211,NA
Obtaining Xenopus laevis Eggs,10.1101/pdb.prot106203,http://cshprotocols.cshlp.org/content/2021/3/pdb.prot106203.full.pdf
AFB1 controls rapid auxin signalling through membrane depolarization in Arabidopsis thaliana root,10.1038/s41477-021-00969-z,NA
The principles of directed cell migration,10.1038/s41580-021-00366-6,NA
Triple-Negative Breast Cancer Cells Recruit Neutrophils by Secreting TGF-beta and CXCR2 Ligands,10.3389/fimmu.2021.659996,https://www.frontiersin.org/articles/10.3389/fimmu.2021.659996/pdf
The Recruitment of Neutrophils to the Tumor Microenvironment Is Regulated by Multiple Mediators,10.3389/fimmu.2021.734188,https://www.frontiersin.org/articles/10.3389/fimmu.2021.734188/pdf
Consciousness after split-brain surgery: The recent challenge to the classical picture,10.1016/j.neuropsychologia.2021.107987,NA
The early Drosophila embryo as a model system for quantitative biology,10.1016/j.cdev.2021.203722,NA
Cholangiocyte organoids can repair bile ducts after transplantation in the human liver,10.1126/science.aaz6964,NA
Genetic circuits combined with machine learning provides fast responding living sensors,10.1016/j.bios.2021.113028,http://repository.bilkent.edu.tr/bitstream/11693/77668/1/Genetic_circuits_combined_with_machine_learning_provides_fast_responding_living_sensors.pdf
Nicotine chronic tolerance development and withdrawal in the planaria (Schmidtea mediterranea),10.1016/j.pbb.2020.173075,https://figshare.com/articles/journal_contribution/Nicotine_chronic_tolerance_development_and_withdrawal_in_the_planaria_Schmidtea_mediterranea_/13318643/1/files/25662407.pdf
SpikeDeep-classifier: a deep-learning based fully automatic offline spike sorting algorithm,10.1088/1741-2552/abc8d4,https://authors.library.caltech.edu/106807/3/Saif-ur-Rehman_2021_J._Neural_Eng._18_016009.pdf
Monitoring of compound resting membrane potentials of cell cultures with ratiometric genetically encoded voltage indicators,10.1038/s42003-021-02675-0,https://www.nature.com/articles/s42003-021-02675-0.pdf
Learning and synapric plasticity in 3D bioengineered neural tissues,10.1016/j.neulet.2021.135799,NA
Advancing models of neural development with biomaterials,10.1038/s41583-021-00496-y,NA
Synthetic by design: Exploiting tissue self-organization to explore early human embryology,10.1016/j.ydbio.2021.01.004,NA
Role of serotonin in vertebrate embryo development,10.1016/j.repbio.2020.100475,NA
Can neural signals override cellular decisions in the presence of DNA damage?,10.1016/j.dnarep.2021.103127,http://manuscript.elsevier.com/S1568786421000835/pdf/S1568786421000835.pdf
A Loser-Take-All DNA Circuit,10.1021/acssynbio.1c00318,NA
Cell Systems Bioelectricity: How Different Intercellular Gap Junctions Could Regionalize a Multicellular Aggregate,10.3390/cancers13215300,https://www.mdpi.com/2072-6694/13/21/5300/pdf?version=1634896568
Principles of regeneration revealed by the planarian eye,10.1016/j.ceb.2021.05.001,NA
Cognition in some surprising places,10.1016/j.bbrc.2020.08.115,NA
Resonance and radical embodiment,10.1007/s11229-020-02610-6,NA
Dynamic self-reinforcement of gene expression determines acquisition of cellular mechanical memory,10.1016/j.bpj.2021.10.006,NA
A systemic cell cycle block impacts stage-specific histone modification profiles during Xenopus embryogenesis,10.1371/journal.pbio.3001377,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.3001377&type=printable
"The rise of the biocyborg: synthetic biology, artificial chimerism and human enhancement",https://doi.org/10.1080/14636778.2021.2007064,https://www.tandfonline.com/doi/pdf/10.1080/14636778.2021.2007064?needAccess=true
The skin microbiome of Xenopus laevis and the effects of husbandry conditions,10.1186/s42523-021-00080-w,https://animalmicrobiome.biomedcentral.com/track/pdf/10.1186/s42523-021-00080-w
Bistability of somatic pattern memories: stochastic outcomes in bioelectric circuits underlying regeneration,10.1098/rstb.2019.0765,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0765
Deciphering Sounds Through Patterns of Vibration on the Skin,10.1016/j.neuroscience.2021.01.008,NA
"Understanding, Explanation, and Active Inference",10.3389/fnsys.2021.772641,https://www.frontiersin.org/articles/10.3389/fnsys.2021.772641/pdf
Fluoxetine Potentiates Phagocytosis and Autophagy in Microglia,10.3389/fphar.2021.770610,https://www.frontiersin.org/articles/10.3389/fphar.2021.770610/pdf
Green oxygen power plants in the brain rescue neuronal activity,10.1016/j.isci.2021.103158,http://www.cell.com/article/S2589004221011263/pdf
Collective dynamics in entangled worm and robot blobs,10.1073/pnas.2010542118,NA
Cryosectioning and Immunostaining of Xenopus Embryonic Tissues,10.1101/pdb.prot107151,NA
Emergent Collective Locomotion in an Active Polymer Model of Entangled Worm Blobs,10.3389/fphy.2021.734499,https://www.frontiersin.org/articles/10.3389/fphy.2021.734499/pdf
Scaling-up evolutionary variability: The causes and consequences of developmental hierarchy,10.5339/wcm-q.9789927129643_10,NA
Rewiring Endogenous Bioelectric Circuits in the Xenopus laevis Embryo Model,10.1007/978-1-0716-1174-6_7,NA
Multi-scale Chimerism: An experimental window on the algorithms of anatomical control,10.1016/j.cdev.2021.203764,NA
Deep learning is widely applicable to phenotyping embryonic development and disease,10.1242/dev.199664,https://journals.biologists.com/dev/article-pdf/148/21/dev199664/2118514/dev199664.pdf
Mechanosensation Mediates Long-Range Spatial Decision-Making in an Aneural Organism,10.1002/adma.202008161,https://www.biorxiv.org/content/biorxiv/early/2020/03/21/2020.03.20.985523.full.pdf
Evolution of epimorphosis in mammals,10.1002/jez.b.22925,NA
Moral Status for Malware! The Difficulty of Defining Advanced Artificial Intelligence,10.1017/s0963180120001061,https://research-information.bris.ac.uk/files/270200435/Mowbray_Moral_Status_for_Malware_corrected_footnote.pdf
Metabolic decisions in development and disease,10.1242/dev.199609,https://journals.biologists.com/dev/article-pdf/148/11/dev199609/2079744/dev199609.pdf
The role of the Cer1 transposon in horizontal transfer of transgenerational memory,10.1016/j.cell.2021.07.022,http://www.cell.com/article/S0092867421008813/pdf
Xenopus Explants and Transplants,10.1101/pdb.top097337,NA
Physiological electric fields induce directional migration of mammalian cranial neural crest cells,10.1016/j.ydbio.2020.12.011,NA
Theranostic cells: emerging clinical applications of synthetic biology,10.1038/s41576-021-00383-3,https://www.nature.com/articles/s41576-021-00383-3.pdf
Beyond Neurons: Long Distance Communication in Development and Cancer,10.3389/fcell.2021.739024,https://www.frontiersin.org/articles/10.3389/fcell.2021.739024/pdf
Regeneration in Stentor coeruleus,10.3389/fcell.2021.753625,https://www.frontiersin.org/articles/10.3389/fcell.2021.753625/pdf
Evolution of Cellular Differentiation: From Hypotheses to Models,10.1016/j.tree.2020.07.013,NA
Acoustic developmental programming: a mechanistic and evolutionary framework,10.1016/j.tree.2021.04.007,NA
The dorsal blastopore lip is a source of signals inducing planar cell polarity in the Xenopus neural plate,10.1242/bio.058761,https://journals.biologists.com/bio/article-pdf/10/7/bio058761/2089695/bio058761.pdf
Valuing what happens: a biogenic approach to valence and (potentially) affect,10.1098/rstb.2019.0752,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0752
Reframing cognition: getting down to biological basics,10.1098/rstb.2019.0750,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0750
Picroscope: low-cost system for simultaneous longitudinal biological imaging,10.1038/s42003-021-02779-7,https://www.nature.com/articles/s42003-021-02779-7.pdf
Multi-scale neural decoding and analysis,10.1088/1741-2552/ac160f,NA
A cross-species analysis of systemic mediators of repair and complex tissue regeneration,10.1038/s41536-021-00130-6,https://www.nature.com/articles/s41536-021-00130-6.pdf
Schooling in Xenopus laevis Tadpoles as a Way to Assess Their Neural Development,10.1101/pdb.prot106906,NA
Electroactive Biomaterials and Systems for Cell Fate Determination and Tissue Regeneration: Design and Applications,10.1002/adma.202007429,NA
Early Developmental Exposure to Fluoxetine and Citalopram Results in Different Neurodevelopmental Outcomes,10.1016/j.neuroscience.2021.05.023,http://manuscript.elsevier.com/S0306452221002724/pdf/S0306452221002724.pdf
Multiple memory formation in glassy landscapes,10.1126/sciadv.abg7133,https://www.science.org/doi/pdf/10.1126/sciadv.abg7133?download=true
An on-demand plant-based actuator created using conformable electrodes,10.1038/s41928-020-00530-4,https://dr.ntu.edu.sg/bitstream/10356/147451/2/Accepted%20Version.pdf
The design principles of discrete turing patterning systems,10.1016/j.jtbi.2021.110901,https://www.biorxiv.org/content/biorxiv/early/2021/04/16/2020.10.18.344135.full.pdf
"Uncovering cognitive similarities and differences, conservation and innovation",10.1098/rstb.2020.0458,https://pure.rug.nl/ws/files/158946793/generated_28312325.pdf
Bioelectrical approaches to cancer as a problem of the scaling of the cellular self,10.1016/j.pbiomolbio.2021.04.007,NA
"Bioelectric signaling: Reprogrammable circuits underlying embryogenesis, regeneration, and cancer",10.1016/j.cell.2021.02.034,http://www.cell.com/article/S0092867421002233/pdf
Transmembrane H(+) fluxes and the regulation of neural induction in Xenopus laevis,10.1017/S0967199421000630,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/B2B49A1B57E05598DD728DDCF5EDCB61/S0967199421000630a.pdf/div-class-title-transmembrane-h-span-class-sup-span-fluxes-and-the-regulation-of-neural-induction-in-span-class-italic-xenopus-laevis-span-div.pdf
The epithelial-mesenchymal transition and the cytoskeleton in bioengineered systems,10.1186/s12964-021-00713-2,https://biosignaling.biomedcentral.com/track/pdf/10.1186/s12964-021-00713-2
Measuring Absolute Membrane Potential Across Space and Time,10.1146/annurev-biophys-062920-063555,NA
A549 in-silico 1.0: A first computational model to simulate cell cycle dependent ion current modulation in the human lung adenocarcinoma,10.1371/journal.pcbi.1009091,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009091&type=printable
What could mathematics be for it to function in distinctively mathematical scientific explanations?,10.1016/j.shpsa.2021.02.002,NA
Virtual Creature Morphology - A Review,https://doi.org/10.1111/cgf.142661,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cgf.142661
Gene-circuit therapy on the horizon: synthetic biology tools for engineered therapeutics,10.18388/abp.2020_5744,https://ojs.ptbioch.edu.pl/index.php/abp/article/download/5744/5014
A simple theory for molecular chemotaxis driven by specific binding interactions,10.1063/5.0061376,https://aip.scitation.org/doi/10.1063/5.0061376
Kinematic self-replication in reconfigurable organisms,10.1073/pnas.2112672118,NA
Scale invariant robot behavior with fractals,10.15607/rss.2021.xvii.059,https://doi.org/10.15607/rss.2021.xvii.059
Encoding memory in tube diameter hierarchy of living flow network,10.1073/pnas.2007815118,NA
Wireless Localized Electrical Stimulation Generated by an Ultrasound-Driven Piezoelectric Discharge Regulates Proinflammatory Macrophage Polarization,10.1002/advs.202100962,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202100962
Global coordination of metabolic pathways in Escherichia coli by active and passive regulation,10.15252/msb.202010064,https://www.research-collection.ethz.ch/bitstream/20.500.11850/480368/3/msb.202010064.pdf
Image motion with color contrast suffices to elicit an optokinetic reflex in Xenopus laevis tadpoles,10.1038/s41598-021-87835-2,https://www.nature.com/articles/s41598-021-87835-2.pdf
An atomic Boltzmann machine capable of self-adaption,10.1038/s41565-020-00838-4,https://repository.ubn.ru.nl//bitstream/handle/2066/237011/237011.pdf
