Title,DOI
E-cadhedrin expression can alter the specificity of gap junction formation,10.1006/cbir.1997.0202
Evaluation of the developmental toxicity of benzo[a]pyrene and 2-acetylaminofluorene using Xenopus: modes of biotransformation. Stover Group,10.3109/01480549709011078
Phentolamine block of KATP channels is mediated by Kir6.2,10.1073/pnas.94.21.11716
[Morphologic plasticity as a component of cognition],10.1002/9780470753507.part5
Regeneration versus neoplastic growth,10.1093/carcin/18.8.1439
Zebrafish genomics: from mutants to genes,10.1016/s0168-9525(97)01129-3
Confocal analysis of primary cilia structure and colocalization with the Golgi apparatus in chondrocytes and aortic smooth muscle cells,10.1006/cbir.1997.0177
"Ductin, a component of the V-ATPase, is developmentally regulated in Heliothis virescens midgut, and anti-ductin antibodies label lateral membranes",10.1007/s004410050855
Different embryotoxic effect of vitamin A and B-carotene detected in the chick embryo,10.1139/z71-023
Differential entrainment of electroencephalographic activity by weak complex electromagnetic fields,10.2466/pms.1997.84.2.527
"Metaphors for the effects of weak, sequentially complex magnetic fields",10.2466/pms.1997.85.1.204
Geomagnetic variables and behavior: LXXXIII. Increased geomagnetic activity and group aggression in chronic limbic epileptic male rats,10.2466/pms.1997.85.3f.1376
Consciousness as self-function,10.1037/pne0000052
Consciousness as self-function,10.1037/pne0000052
Connexin domains relevant to the chemical gating of gap junction channels,10.1590/s0100-879x1997000500003
Cystic fibrosis transmembrane conductance regulator-associated ATP and adenosine 3'-phosphate 5'-phosphosulfate channels in endoplasmic reticulum and plasma membranes,10.1074/jbc.272.12.7746
"Breeding, rearing and care of the South African clawed frog",10.1086/281498
The origin and evolution of animal appendages,10.1073/pnas.94.10.5162
Multiple experiment environments for testing,10.1109/apsec.1998.733553
The role of calcium in Xenopus laevis neurite outgrowth in an applied electric field,10.1007/978-3-319-19387-8_283
Identification of the autophosphorylation sites of the Xenopus laevis Pim-1 proto-oncogene-encoded protein kinase,10.1074/jbc.272.16.10514
From left-right asymmetric gene expression to its morphological manifestations,10.1016/j.bbrc.2004.09.207
Memory models for the electrical properties of local cardiac systems,10.1006/jtbi.1997.0447
Regulation of voltage-gated ion channels during ascidian embryogenesis,10.1159/000111180
Simultaneous demonstration of lens regeneration from dorsal iris and tumour production from ventral iris in the same newt eye after carcinogen administration,10.1046/j.1432-0436.1997.6150285.x
Bromodeoxyuridine-induced expression of endothelin A in A375 human melanoma cells,10.1006/bbrc.1997.6670
The signaling pathway mediated by the type IIB activin receptor controls axial patterning and lateral asymmetry in the mouse,10.1101/gad.11.14.1812
A quantum-theoretical approach to the phenomenon of directed mutations in bacteria (hypothesis),10.1016/s0303-2647(97)00030-0
Connexin-43 in rat spinal cord,10.1073/pnas.97.13.7573
Suppression in transformed avian fibroblasts of a gene (CO6) encoding a membrane protein related to mammalian potassium channel regulatory subunits,10.1038/sj.onc.1200930
Geophysical variables and behavior: LXXXII. A strong association between sudden infant death syndrome and increments of global geomagnetic activity--possible support for the melatonin hypothesis,10.2466/pms.1997.84.2.395
Findings in children exposed in utero to phenytoin and carbamazepine monotherapy: independent effects of epilepsy and medications,10.1002/(sici)1096-8628(19970110)68:1<18::aid-ajmg4>3.0.co;2-u
[Molecular mechanisms of biological action of low magnetic fields. I. Stability of chromatin from Ehrlich ascite carcinoma and mouse brain cells to the treatment of DNase 1 under combined action of low constant and alternating low-frequency magnetic fields adjusted to the cyclotron resonance of ions of polar amino acids],10.1134/s0006350909060141
[Molecular mechanisms of biological action of low magnetic fields. IV. Proteolysis of protein-DNAse 1 inhibitor in water phase under combined action of low constant and alternating magnetic fields adjusted to cyclotron resonance of polar amino acid ions],10.1134/s1068162015060060
Do bacteria sing? Sonic intercellular communication between bacteria may reflect electromagnetic intracellular communication involving coherent collective vibrational modes that could integrate enzyme activities and gene expression,10.1046/j.1365-2958.1997.3951756.x
Evidence for several roles of dynein in pigment transport in melanophores,10.1002/(sici)1097-0169(1997)38:4<397::aid-cm9>3.0.co;2-0
Stimulation of gap junctional intercellular communication by thalidomide and thalidomide analogs in human skin fibroblasts,10.1016/s0006-2952(97)00096-8
Inward rectifier potassium channels,10.1007/978-3-030-21573-6_84-1
"Xbap, a vertebrate gene related to bagpipe, is expressed in developing craniofacial structures and in anterior gut muscle",10.1006/dbio.1996.8416
[Tissue and intracellular reorganization of the mouse myocardium induced by the hypogeomagnetic field],Doi 10.1109/Ct.1997.617694
Differential distribution of Ca2+-activated K+ channel splice variants among hair cells along the tonotopic axis of the chick cochlea,10.1016/s0896-6273(00)80398-0
The cytoskeleton in mRNA localization and cell differentiation,10.1016/s0955-0674(97)80013-0
Organizer induction determines left-right asymmetry in Xenopus,10.1006/dbio.1997.8635
"Xenopus Zic3, a primary regulator both in neural and neural crest development",10.1073/pnas.94.22.11980
Evidence for the co-localization of another connexin with connexin-43 astrocytic gap junctions in rat brain,10.1016/s0306-4522(96)00584-2
Will combinatorial chemistry deliver real medicines?,10.1016/s0958-1669(97)80123-1
Sorting and trafficking of ion transport proteins in polarized epithelial cells,10.1097/00041552-199709000-00008
Alcohol withdrawal,10.1097/00006205-198001000-00003
Increase in gap junction conductance by an antiarrhythmic peptide,10.1016/s0014-2999(97)89679-3
Rab7 regulates transport from early to late endocytic compartments in Xenopus oocytes,10.1074/jbc.272.20.13055
Sequential actions of Rab5 and Rab7 regulate endocytosis in the Xenopus oocyte,10.1083/jcb.136.6.1227
Determination of apoplastic K+ in intact leaves by ratio imaging of PBFI fluorescence,10.1093/jexbot/48.313.1609
The functional matrix hypothesis revisited. 4. The epigenetic antithesis and the resolving synthesis,10.1016/s0889-5406(97)70049-0
The functional matrix hypothesis revisited. 3. The genomic thesis,10.1016/S0889-5406(97)70265-8
The functional matrix hypothesis revisited. 2. The role of an osseous connected cellular network,10.1016/s0889-5406(97)70249-x
The functional matrix hypothesis revisited. 1. The role of mechanotransduction,10.1016/s0889-5406(97)70267-1
Structure of connexin43 and its regulation by pHi,10.1111/j.1540-8167.1997.tb00856.x
WNTs modulate cell fate and behavior during vertebrate development,10.1016/s0168-9525(97)01093-7
Analysis of heterologous gene expression in Xenopus blastomeres,10.1385/0-89603-480-1:271
Regulation of gene expression in cultured embryonic mouse mandibular mesenchyme by serotonin antagonists,10.1007/s004290050026
Regulation of gene expression in cultured embryonic mouse mandibular mesenchyme by serotonin antagonists,10.1007/s004290050026
"An ATP-sensitive potassium (KATP) channel opener, nicorandil, lowers the threshold for ischemic preconditioning in barbital-anesthetized dogs",10.1152/ajpheart.1994.267.5.h1888
The effect of changes in hepatocyte membrane potential on immediate-early proto-oncogene expression following partial hepatectomy in rats,10.1002/hep.510250513
"Expression patterns of connexin43 protein during facial development in the chick embryo: associates with outgrowth, attachment, and closure of the midfacial primordia",10.1002/(sici)1097-0185(199706)248:2<279::aid-ar15>3.0.co;2-m
Expression patterns of connexin43 protein during facial development in the chick embryo,10.1002/(sici)1097-0185(199706)248:2<279::aid-ar15>3.0.co;2-m
Laterality in somatization,10.1097/00006842-199705000-00005
Host's immune response in electrotherapy of murine tumors by direct current,10.1159/000395846
Abnormalities of pancreatic islets by targeted expression of a dominant-negative KATP channel,10.1073/pnas.94.22.11969
Experimental simulation of the effects of increased geomagnetic activity upon nocturnal seizures in epileptic rats,10.1016/s0304-3940(97)13446-2
Liver regeneration,10.1016/b978-1-4377-0881-3.00002-4
Developmental regulation and asymmetric expression of the gene encoding Cx43 gap junctions in the mouse limb bud,10.1002/(sici)1520-6408(1997)21:4<290::aid-dvg6>3.0.co;2-2
Tip localized Ca2+ pulses are coincident with peak pulsatile growth rates in pollen tubes of Lilium longiflorum,10.1242/jcs.110.11.1269
Endogenous electrical fields affect the distribution of extracellular protein in Xenopus embryos,10.1016/0012-1606(88)90071-1
"A tumor suppressor gene, Cx26, also mediates the bystander effect in HeLa cells",10.1038/sj.cgt.7700995
Ultrastructural aspects of olfactory signaling,10.1093/chemse/22.3.295
Molecular characterization of a sarcoplasmic-endoplasmic reticulum Ca+2 ATPase gene from Trichomonas vaginalis,10.1111/j.1550-7408.1997.tb05727.x
Optical imaging of neuronal activity in tissue labeled by retrograde transport of Calcium Green Dextran,10.1016/s1385-299x(96)00024-4
Double muscling in cattle due to mutations in the myostatin gene,10.1073/pnas.94.23.12457
Heterogeneity of astrocyte resting membrane potentials and intercellular coupling revealed by whole-cell and gramicidin-perforated patch recordings from cultured neocortical and hippocampal slice astrocytes,10.1523/jneurosci.17-18-06850.1997
"Collaborative roles for c-Jun N-terminal kinase, c-Jun, serum response factor, and Sp1 in calcium-regulated myocardial gene expression",10.1074/jbc.272.38.24046
A minK-HERG complex regulates the cardiac potassium current I(Kr),10.1038/40882
Physiological electrical fields modify cell behaviour,10.1002/bies.950190912
Stochastic mechanisms in gene expression,10.1073/pnas.94.3.814
Serotonin depletion during synaptogenesis leads to decreased synaptic density and learning deficits in the adult rat: a possible model of neurodevelopmental disorders with cognitive deficits,10.1016/s0006-8993(97)00297-7
Keratinocyte K+ channels mediate Ca2+-induced differentiation,10.1111/1523-1747.ep12292585
14-3-3 inhibits the Dictyostelium myosin II heavy-chain-specific protein kinase C activity by a direct interaction: identification of the 14-3-3 binding domain,10.1091/mbc.8.10.1889
Interaction between anesthetics and the sodium-hydrogen exchange inhibitor HOE 642 (cariporide) in ischemic and reperfused rat hearts,10.1097/00000542-199712000-00025
Physiological properties of the normal lens,10.1152/physrev.1997.77.1.21
The Rx homeobox gene is essential for vertebrate eye development,10.1038/42475
Effects of cocaine treatment on the nervous system of planaria (Dugesia gonocephala s. l.). Histochemical and ultrastructural observations,10.1016/0742-8413(93)90211-3
"Demonstration of mechanical connections between integrins, cytoskeletal filaments, and nucleoplasm that stabilize nuclear structure",10.1073/pnas.94.3.849
Von Neumann revisited: A Turing machine with self-repair and self-reproduction properties,Doi 10.1016/S0921-8890(97)00015-8
Fibroblast growth factor 4 directs gap junction expression in the mesenchyme of the vertebrate limb Bud,10.1083/jcb.138.5.1125
Measuring serotonin distribution in live cells with three-photon excitation,10.1126/science.275.5299.530
Diversity of potassium channels contributing to differences in brain area-specific seizure susceptibility,10.1111/j.1460-9568.1997.tb01408.x
Electrophysiological changes that accompany reactive gliosis in vitro,10.1523/jneurosci.17-19-07316.1997
The morphogenetic reactions of the ectoderm in the early gastrula of the clawed toad to mechanical stretching [Russian] [Морфогенетические реакции эктодермы ранней гаструлы шпорцевой лягушки на механическое растяжение] [Transliteration: Morfogeneticheskie reaktsii ektodermy rannei gastruly shportsevoi liagushki na mekhanicheskoe rastiazhenie],10.15389/agrobiology.2016.4.516rus
Novel retinoid-related molecules as apoptosis inducers and effective inhibitors of human lung cancer cells in vivo,10.1038/nm0697-686
Channel activators regulate ATP-sensitive potassium channel (Kir6.1) expression in chick cardiomyocytes,10.1016/s0014-5793(97)00760-6
Modulation of hybrid bass retinal gap junctional channel gating by nitric oxide,10.1113/jphysiol.1997.sp021961
Mating type switching in yeast controlled by asymmetric localization of ASH1 mRNA,10.1126/science.277.5324.383
Left-right asymmetry of a nodal-related gene is regulated by dorsoanterior midline structures during Xenopus development,10.1242/dev.124.8.1465
Cx43 gap junction gene expression and gap junctional communication in mouse neural crest cells,10.1002/(sici)1520-6408(1997)20:2<119::aid-dvg5>3.0.co;2-a
The role of vesicular transport proteins in synaptic transmission and neural degeneration,10.1146/annurev.neuro.20.1.125
The three-dimensional hydrodynamics of tadpole locomotion,10.1242/jeb.200.22.2807
Structure and mechanism of carbonic anhydrase,10.1016/s0163-7258(96)00198-2
"Electromagnetic field exposure induces rapid, transitory heat shock factor activation in human cells",10.1002/(sici)1097-4644(19970915)66:4<482::aid-jcb7>3.0.co;2-h
The atomic basis of biological symmetry and periodicity,10.1016/s0303-2647(97)01694-8
"Lindane, an inhibitor of gap junction formation, abolishes oocyte directed follicle organizing activity in vitro",10.1210/endo.138.10.5567
A single morphogenetic field gives rise to two retina primordia under the influence of the prechordal plate,10.1242/dev.124.3.603
Frzb-1 is a secreted antagonist of Wnt signaling expressed in the Spemann organizer,10.1016/s0092-8674(00)81921-2
Left/right patterning signals and the independent regulation of different aspects of Situs in the chick embryo,10.1006/dbio.1997.8662
Two molecular models of initial left-right asymmetry generation,10.1016/s0306-9877(97)90092-x
Applied DC magnetic fields cause alterations in the time of cell divisions and developmental abnormalities in early sea urchin embryos,10.1002/(SICI)1521-186X(1997)18:3<255::AID-BEM9>3.0.CO;2-1 [pii]
Left-right asymmetry in vertebrate embryogenesis,10.1002/bies.950190406
"Microinjection of anti-alpha-tubulin antibody (DM1A) inhibits progesterone-induced meiotic maturation and deranges the microtubule array in follicle-enclosed oocytes of the frog, Rana pipiens",10.1017/s0967199400003592
Protein kinase inhibitors abolish adaptative cell behaviour in Tetrahymena,10.1016/j.ejop.2004.05.006
Laminin chain expression by chick chondrocytes and mouse cartilaginous tissues in vivo and in vitro,10.1006/excr.1997.3710
Human KVLQT1 gene shows tissue-specific imprinting and encompasses Beckwith-Wiedemann syndrome chromosomal rearrangements,10.1038/ng0297-181
Gli1 is a target of Sonic hedgehog that induces ventral neural tube development,10.1242/dev.124.13.2537
L-type calcium channel activation controls the in vivo transduction of the neuralizing signal in the amphibian embryos,10.1016/s0925-4773(97)00054-3
The potassium channel opener (-)-cromakalim prevents glutamate-induced cell death in hippocampal neurons,10.1046/j.1471-4159.1997.69041570.x
The Xenopus homeobox gene twin mediates Wnt induction of goosecoid in establishment of Spemann's organizer,10.1242/dev.124.23.4905
Expression of Radical fringe in limb-bud ectoderm regulates apical ectodermal ridge formation,10.1038/386366a0
Establishment of the dorso-ventral axis in Xenopus embryos is presaged by early asymmetries in beta-catenin that are modulated by the Wnt signaling pathway,10.1083/jcb.136.5.1123
Microtubule disruption reveals that Spemann's organizer is subdivided into two domains by the vegetal alignment zone,10.1242/dev.124.4.895
Differential regulation of mouse embryo development and viability by amino acids,10.1530/jrf.0.1090153
Peripheral and cerebral asymmetries in the rat,10.1126/science.278.5337.483
Application of combinatorial library methods in cancer research and drug discovery,10.1007/bf01718692
The role of gap junctional intercellular communication (GJIC) disorders in experimental and human carcinogenesis,10.1007/978-3-642-83971-9_9
"Differential dose-dependent effects of alpha-, beta-carotenes and lycopene on gap-junctional intercellular communication in rat liver in vivo",10.1111/j.1349-7006.1997.tb00338.x
Regional cell movement and tissue patterning in the zebrafish embryo revealed by fate mapping with caged fluorescein,10.1139/o97-090
The effect of static magnetic fields on biological systems: Implications for enhanced biodegradation.,10.1080/10643389709388503
Sequence and expression analysis of a Xenopus laevis cDNA which encodes a homologue of mammalian 14-3-3 zeta protein,10.1016/s0378-1119(97)00013-9
Sensitivity of transmembrane voltage induced by applied electric fields - a theoretical analysis,Doi 10.1016/S0302-4598(97)00023-8
Predominance of the alpha1D subunit in L-type voltage-gated Ca2+ channels of hair cells in the chicken's cochlea,10.1073/pnas.94.26.14883
K+ channel expression and cell proliferation are regulated by intracellular sodium and membrane depolarization in oligodendrocyte progenitor cells,10.1523/jneurosci.17-08-02669.1997
"Two novel chick T-box genes related to mouse Brachyury are expressed different, non-overlapping mesodermal domains during gastrulation",10.1242/dev.124.2.411
"Information, energy, and healing: challenges to biology and medicine",10.1111/j.2042-7166.2003.tb03965.x
The H+ pump in frog skin (Rana esculenta): identification and localization of a V-ATPase,10.1007/s002329900221
Serotonergic receptors as targets for pharmacotherapy,10.1097/01376517-199706000-00007
Embryonic asymmetry: Left TGFb at the right time?,10.1016/s0960-9822(06)00103-5
Isolation of anti-T cell receptor scFv mutants by yeast surface display,10.1093/protein/10.11.1303
Influence of mechanical deformations and cytoskeletal inhibitors on growth pulsations of hydroid polyps [Russian] [Влияние механических деформаций и цитоскелетных инmбиторов на ростовые пулъсации гидроидных полипов],10.7868/s0869565217140055
Molecular cloning of Xenopus hatching enzyme and its specific expression in hatching gland cells,10.1016/0012-1606(82)90292-5
Isologous diversification: a theory of cell differentiation,10.1007/bf02459474
Denervation promotes the development of cancer-related lesions in the gastric remnant,10.1097/00004836-199700001-00022
Embryonic expression of the putative gamma subunit of the sodium pump is required for acquisition of fluid transport capacity during mouse blastocyst development,10.1083/jcb.139.6.1545
Suppression of neuronal and cardiac transient outward currents by viral gene transfer of dominant-negative Kv4.2 constructs,10.1074/jbc.272.50.31598
Atomic force microscopy of arthropod gap junctions,10.1006/jsbi.1997.3893
"Evanescent (tunneling) photon and cellular ""vision'",10.1016/s0303-2647(97)01686-9
Evolutionary robotics and the radical envelope-of-noise hypothesis,10.1177/105971239700600205
Influence of flupirtine on a G-protein coupled inwardly rectifying potassium current in hippocampal neurones,10.1038/sj.bjp.0701519
Exposure of nerve growth factor-treated PC12 rat pheochromocytoma cells to a modulated radiofrequency field at 836.55 MHz: effects on c-jun and c-fos expression,10.1002/(sici)1521-186x(1997)18:3<223::aid-bem4>3.0.co;2-4
Graded amounts of Xenopus dishevelled specify discrete anteroposterior cell fates in prospective ectoderm,10.1016/s0925-4773(96)00627-2
Inwardly rectifying potassium channels: their molecular heterogeneity and function,10.2170/jjphysiol.47.11
Role of actin in regulation of epithelial sodium channels by CFTR,10.1152/ajpcell.1997.272.4.c1077
Control of vertebrate left-right asymmetry by a snail-related zinc finger gene,10.1126/science.275.5304.1301
Expression of Sonic hedgehog gene in regenerating newt limb blastemas recapitulates that in developing limb buds,10.1073/pnas.94.17.9159
Antihelmintic treatment to eradicate cutaneous capillariasis in a colony of South African clawed frogs (Xenopus laevis),10.1136/vr.152.11.336
"Proliferation, differentiation and morphogenesis of fetal rat glandular stomach transplanted under the kidney capsule of syngeneic hosts",10.1046/j.1440-169x.1997.t01-4-00011.x
Intracellular K+ suppresses the activation of apoptosis in lymphocytes,10.1074/jbc.272.48.30567
A high efficiency technique for the long-term preservation of infective nematode larvae,10.1007/s00436-014-4238-5
Experimental evidence of a plant meridian system: IV. The effects of acupuncture on growth and metabolism of Phaseolus vulgaris L. beans,10.1142/s0192415x97000159
Experimental evidence of a plant meridian system: V. Acupuncture effect on circumnutation movements of shoots of Phaselus vulgaris L. pole bean,10.1142/s0192415x97000287
"Mice devoid of gamma-aminobutyrate type A receptor beta3 subunit have epilepsy, cleft palate, and hypersensitive behavior",10.1073/pnas.94.8.4143
Expression of voltage-gated potassium channels decreases cellular protein tyrosine phosphorylation,10.1523/jneurosci.17-23-08964.1997
MKK7 is a stress-activated mitogen-activated protein kinase kinase functionally related to hemipterous,10.1074/jbc.272.40.24994
Molecular determinants of drug binding and action on L-type calcium channels,10.1146/annurev.pharmtox.37.1.361
Capgras syndrome: a novel probe for understanding the neural representation of the identity and familiarity of persons,10.1098/rspb.1997.0062
Xenopus Pax-6 and retinal development,10.1002/(sici)1097-4695(199701)32:1<45::aid-neu5>3.0.co;2-e
K+ transport and capacitance of the basolateral membrane of the larval frog skin,10.1152/ajpcell.1997.273.6.c1995
Experimental down-regulation of the NMDA channel associated with synapse pruning,10.1152/jn.1997.78.2.1096
"An ATP-dependent inwardly rectifying potassium channel, KAB-2 (Kir4. 1), in cochlear stria vascularis of inner ear: its specific subcellular localization and correlation with the formation of endocochlear potential",10.1523/jneurosci.17-12-04711.1997
The expression pattern of nodal and lefty in the mouse mutant Ft suggests a function in the establishment of handedness,10.1016/s0925-4773(97)00084-1
Triple strategy to improve early graft function after heart transplantation,10.1016/s0041-1345(97)01000-2
Mitosis-specific phosphorylation of histone H3 initiates primarily within pericentromeric heterochromatin during G2 and spreads in an ordered fashion coincident with mitotic chromosome condensation,10.1007/s004120050256
Interstitial pH and pO2 gradients in solid tumors in vivo: high-resolution measurements reveal a lack of correlation,10.1038/nm0297-177
Activation of the Wnt signaling pathway: a molecular mechanism for lithium action,10.1006/dbio.1997.8552
[Changes in membrane potential of cultured mouse neuron during mitosis],10.1016/0012-1606(73)90146-2
Histone deacetylase activity is required for full transcriptional repression by mSin3A,10.1016/s0092-8674(00)80214-7
Animal plasma membrane energization by chemiosmotic H+ V-ATPases,10.1242/jeb.200.2.203
Unipolar microtubule array is directly involved in nurse cell-oocyte transport,10.1002/(sici)1097-0169(1997)36:4<355::aid-cm5>3.0.co;2-4
Loperamide: a positive modulator for store-operated calcium channels?,10.1073/pnas.94.26.14912
Formation and function of Spemann's organizer,10.1007/springerreference_102353
Signal transduction pathways for serotonin as an intestinal secretagogue,10.1016/s0300-9629(97)00085-6
Activity-dependent wiring of the developing hippocampal neuronal circuit,10.1006/scdb.1996.0119
Amiodarone blocks L-type calcium current in single myocytes isolated from the rabbit atrioventricular node,10.1016/s0306-3623(96)00465-x
"Stuart Hameroff, MD consciousness and microtubules in a quantum world. Interview by Bonnie Horrigan",10.1007/978-94-017-8774-1_16
Wilhelm Roux: visionary with a blind spot,10.1007/bf02108487
The sleep-inducing lipid oleamide deconvolutes gap junction communication and calcium wave transmission in glial cells,10.1083/jcb.139.7.1785
Pharmacology of ATP-sensitive potassium channel (KATP) openers in models of myocardial ischemia and reperfusion,10.2174/1381612802666221004183709
Directional asymmetry in the amphibian pectoral girdle: Additional data and a brief overview,10.2307/1565619
Asymmetrical turning during spermatophore transfer in the male smooth newt,10.1006/anbe.1996.0461
Ratiometric measurement of intracellular pH of cultured cells with BCECF in a fluorescence multi-well plate reader,10.1007/s11626-997-0044-z
"Is there conscious choice in directed mutation, phenocopies, and related phenomena? An answer based on quantum measurement theory",10.1007/bf02690267
Consciousness and biological order: Toward a quantum theory of life and its evolution,10.1007/bf02688616
Improved indicators of cell membrane potential that use fluorescence resonance energy transfer,10.1016/s1074-5521(97)90070-3
Effects of first-trimester fluoxetine exposure on the newborn,10.1016/s0029-7844(97)00070-7
What memory is for,10.1016/s0958-1669(98)80069-4
Influence of Bcl-2 overexpression on Na+/K(+)-ATPase pump activity: correlation with radiation-induced programmed cell death,10.1002/(sici)1097-4652(199706)171:3<299::aid-jcp8>3.0.co;2-j
Metabolic trafficking through astrocytic gap junctions,10.1002/(sici)1098-1136(199709)21:1<114::aid-glia13>3.0.co;2-v
Learning and memory during general anesthesia: an update,10.1097/00000542-199708000-00027
X-linked situs abnormalities result from mutations in ZIC3,10.1038/ng1197-305
Serotonin 5-HT3 and 5-HT4 receptor antagonists,10.1002/(sici)1098-1128(199703)17:2<163::aid-med2>3.0.co;2-y
"Abnormal limb regeneration in the short-toes mutant of the axolotl, Ambystoma mexicanum: studies of age, level of amputation, and extracellular matrix",10.1002/(sici)1097-010x(19971215)279:6<571::aid-jez5>3.0.co;2-k
The early blastocyst is bilaterally symmetrical and its axis of symmetry is aligned with the animal-vegetal axis of the zygote in the mouse,10.1242/dev.124.2.289
The organization and animal-vegetal asymmetry of cytokeratin filaments in stage VI Xenopus oocytes is dependent upon F-actin and microtubules,10.1006/dbio.1997.8508
Gap junction uncoupler heptanol prevents cell-to-cell progression of hypercontracture and limits necrosis during myocardial reperfusion,10.1161/01.cir.96.10.3579
Biogenesis itself,10.1006/jtbi.1996.0391
"Dynamics of connexins, E-cadherin and alpha-catenin on cell membranes during gap junction formation",10.1242/jcs.110.3.311
Artificial vision workbench,10.1007/978-3-662-03113-1_5
Developmental selection and self-organization,10.1016/s0303-2647(96)01658-9
The design of adaptive systems: optimal parameters for variation and selection in learning and development,10.1006/jtbi.1996.0241
"The effects of novel, selective 5-hydroxytryptamine (5-HT)4 receptor ligands in rat spatial navigation",10.1016/s0028-3908(97)00055-5
A cellular model for long QT syndrome. Trapping of heteromultimeric complexes consisting of truncated Kv1.1 potassium channel polypeptides and native Kv1.4 and Kv1.5 channels in the endoplasmic reticulum,10.1074/jbc.m207984200
Induction of Zygotic Polyembryos in Wheat: Influence of Auxin Polar Transport,10.1105/tpc.9.10.1767
Perspectives on eye development,10.1002/(sici)1520-6408(1997)20:3<175::aid-dvg1>3.0.co;2-4
Vertebrate and invertebrate gap junctions: a common molecular basis?,10.1006/cbir.1997.0172
The vacuolar H+-ATPase: a universal proton pump of eukaryotes,10.1042/bj3240697
"[Molecular mechanisms of biological action of low magnetic fields. III. Regulation of intermolecular interaction in water phase of DNA, DNAse 1 and a DNAase 1 inhibitor under combined action of low constant and alternating magnetic fields adjusted to cyclotron resonance of polar amino acid ions]",10.1007/bf00792176
Electropotential evaluation as a new technique for diagnosing breast lesions,10.1016/s0720-048x(96)01113-8
Protein kinase contribution to the galvanotaxis response of cultured human keratinocytes,10.1002/jcp.10144
Purealin blocks the sliding movement of sea urchin flagellar axonemes by selective inhibition of half the ATPase activity of axonemal dyneins,10.1021/bi971363n
A new role for an old molecule: serotonin as a mitogen,10.1152/ajplung.1997.272.5.l795
Heart and neural tube defects in transgenic mice overexpressing the Cx43 gap junction gene,10.1242/dev.124.7.1281
Histological changes during development of the cerebellum in the chick embryo exposed to a static magnetic field,10.1002/(sici)1521-186x(1997)18:1<36::aid-bem7>3.0.co;2-6
Shh expression in developing and regenerating limb buds of Xenopus laevis,10.1002/(sici)1097-0177(199706)209:2<227::aid-aja8>3.0.co;2-k
Selecting a model system for neurobiological studies of learning and memory,10.1016/s0166-4328(97)80982-5
Oocyte polarity and cell determination in early mammalian embryos,10.1093/molehr/3.10.863
"Norketamine, the main metabolite of ketamine, is a non-competitive NMDA receptor antagonist in the rat cortex and spinal cord",10.1016/s0014-2999(97)01116-3
Planar polarization of Drosophila and vertebrate epithelia,10.1016/s0955-0674(97)80089-0
Experimental psychogenic hypertension: blood pressure changes conditioned to painful stimuli (schizokinesis),10.1007/bf02688625
"TASK, a human background K+ channel to sense external pH variations near physiological pH",10.1093/emboj/16.17.5464
Sorting of ion pumps in polarized epithelial cells,10.1111/j.1749-6632.1997.tb52309.x
Dominant-negative abrogation of connexin-mediated cell growth control by mutant connexin genes,10.1038/sj.onc.1201393
Bafilomycins and concanamycins as inhibitors of V-ATPases and P-ATPases,10.1242/jeb.200.1.1
Plant cell pH-static circuit mediated by fusicoccin-binding proteins,10.1016/s0014-5793(97)00172-5
"H+, K(+)-ATPASE in the kidney: localization and function in the nephron",10.1038/ki.1988.245
Discovery of enzyme inhibitors through combinatorial chemistry,10.1007/bf01715638
"In memoriam: Richard J. Goss, 1925-1996",10.1002/(sici)1097-010x(19970301)277:4<353::aid-jez9>3.0.co;2-o
Normal development of preimplantation mouse embryos deficient in gap junctional coupling,10.1242/jcs.110.15.1751
Localization of Xenopus Vg1 mRNA by Vera protein and the endoplasmic reticulum,10.1126/science.276.5315.1128
Oligodendrocytes express gap junction proteins connexin32 and connexin45,10.1002/(sici)1098-1136(199706)20:2<101::aid-glia2>3.0.co;2-c
Localized maternal proteins in Xenopus revealed by subtractive immunization,10.1006/dbio.1998.8957
Influence of alpha-adrenergic-receptor activation on junctional conductance in heart cells,10.1097/00005344-199702000-00017
Lack of evidence for connexin 43 gene mutations in human autosomal recessive lateralization defects,10.1006/jmcc.1997.0380
Normal development of preimplantation mouse embryos deficient in gap junctional coupling,10.1242/jcs.110.15.1751
Synchronized calcium spiking resulting from spontaneous calcium action potentials in monolayers of NRK fibroblasts,10.1016/s0143-4160(97)90013-0
Turning of retinal growth cones in a netrin-1 gradient mediated by the netrin receptor DCC,10.1016/s0896-6273(00)80413-4
Membrane cation and anion transport activities in erythrocytes of hereditary spherocytosis: effects of different membrane protein defects,10.1002/(sici)1096-8652(199707)55:3<121::aid-ajh1>3.0.co;2-u
Fusicoccin - a key to multiple 14-3-3 locks?,10.1016/s1360-1385(97)82564-2
Moderate and advanced Alzheimer's patients exhibit platelet activation differences,S0197-4580(97)00016-X [pii]
Activated Alzheimer disease platelets retain more beta amyloid precursor protein,S0197-4580(97)00013-4 [pii]
Activation of the transcription factor Gli1 and the Sonic hedgehog signalling pathway in skin tumours,10.1038/39918
Extensive random mutagenesis analysis of the Na+/K+-ATPase alpha subunit identifies known and previously unidentified amino acid residues that alter ouabain sensitivity--implications for ouabain binding,10.1111/j.1432-1033.1997.00488.x
Fractals in pathology,10.15744/2455-765x.1.104
